年月日時,気温(℃),風速(m/s),現地気圧(hPa),ρ(密度),V,P_wt,P_wt(STP)
2017/1/14 14:00,5.1,5.3,1016.6,1.273013577,6.993391927,4.434278819,4.267033479
2017/1/14 15:00,5.4,7.2,1016.6,1.271642534,9.500456958,7.616580031,7.337211746
2017/1/14 16:00,5.2,6.9,1017,1.273056945,9.104604584,7.114111419,6.845559047
2017/1/14 17:00,5.1,6.2,1017.1,1.273639691,8.180949047,5.941684657,5.714774562
2017/1/14 18:00,4.9,7.8,1017.2,1.274681126,10.2921617,8.621517256,8.285490718
2017/1/14 19:00,4.9,8.2,1017.4,1.274931752,10.81996487,9.291475406,8.927581699
2017/1/14 20:00,4.9,7.4,1017.8,1.275433002,9.76435854,7.951559106,7.637139612
2017/1/14 21:00,4.5,7.3,1017.8,1.277270471,9.632407749,7.784069569,7.46551763
2017/1/14 22:00,3.8,7.4,1018.3,1.281127866,9.76435854,7.951559106,7.603191037
2017/1/14 23:00,3.5,7,1019,1.283398752,9.236555375,7.281600957,6.9502648
2017/1/15 0:00,3.3,6.4,1019.2,1.284579314,8.444850629,6.276663732,5.985549503
2017/1/15 1:00,1.6,6.8,1019.9,1.2934153,8.972653793,6.946621882,6.579179793
2017/1/15 2:00,1.5,7.7,1020.7,1.294901144,10.16021091,8.454027719,7.99766376
2017/1/15 3:00,1.2,6.3,1021.3,1.297079127,8.312899838,6.109174194,5.769685312
2017/1/15 4:00,1,5.4,1021.6,1.298406668,7.125342718,4.601768357,4.341602962
2017/1/15 5:00,1.3,4.4,1021.9,1.297368256,5.805834807,2.926872982,2.763609629
2017/1/15 6:00,1.4,5.5,1022.5,1.297657174,7.257293509,4.769257894,4.502222189
2017/1/15 7:00,2.1,4.7,1022.5,1.294357046,6.201687181,3.429341595,3.245583176
2017/1/15 8:00,2.2,3.1,1022.4,1.293760428,4.090474523,0.749508995,0.709674295
2017/1/15 9:00,2.2,3.1,1022.7,1.294140052,4.090474523,0.749508995,0.709466118
2017/1/15 10:00,3.6,6.2,1023.2,1.288222871,8.180949047,5.941684657,5.650081108
2017/1/15 11:00,4.5,5.6,1022.7,1.283419641,7.3892443,4.936747432,4.712032923
2017/1/15 12:00,4.9,4,1021.8,1.280445512,5.278031643,2.256914832,2.159186505
2017/1/15 13:00,5.1,5.9,1021,1.278523374,7.785096674,5.439216044,5.211511802
2017/1/15 14:00,5.7,5.9,1020.6,1.27527257,7.785096674,5.439216044,5.224796496
2017/1/15 15:00,6.1,5.5,1020.8,1.273695407,7.257293509,4.769257894,4.586921557
2017/1/15 16:00,5.2,3.8,1021,1.278064052,5.014130061,1.921935757,1.84213874
2017/1/15 17:00,4.8,4.2,1021.3,1.280279398,5.541933225,2.591893907,2.479982137
2017/1/15 18:00,4.2,2.5,1021.4,1.283174695,3.298769777,0,0
2017/1/15 19:00,3.3,2.6,1021.4,1.28735215,3.430720568,0,0
2017/1/15 20:00,3.2,2.3,1021.1,1.28743974,3.034868195,0,0
2017/1/15 21:00,2.1,0.8,1021.3,1.292837996,1.055606329,0,0
2017/1/15 22:00,1.8,1.9,1021.3,1.294248622,2.50706503,0,0
2017/1/15 23:00,1.5,2.5,1021.1,1.2954086,3.298769777,0,0
2017/1/16 0:00,1.4,2.6,1020.6,1.295245879,3.430720568,0,0
2017/1/16 1:00,0.9,2.5,1020.4,1.297354752,3.298769777,0,0
2017/1/16 2:00,0.9,2.3,1020.7,1.297736177,3.034868195,0,0
2017/1/16 3:00,0.8,2.1,1021.1,1.298718643,2.770966613,0,0
2017/1/16 4:00,0.6,1.5,1021.3,1.29992204,1.979261866,0,0
2017/1/16 5:00,0.6,1.8,1021.3,1.29992204,2.375114239,0,0
2017/1/16 6:00,0.5,1.9,1021.6,1.300779054,2.50706503,0,0
2017/1/16 7:00,0.9,2.2,1021.8,1.299134737,2.902917404,0,0
2017/1/16 8:00,1.1,1.1,1022.4,1.298949622,1.451458702,0,0
2017/1/16 9:00,2.6,2,1022.7,1.292262787,2.639015822,0,0
2017/1/16 10:00,4.8,0.7,1023.1,1.282535838,0.923655538,0,0
2017/1/16 11:00,7.1,3.9,1022.8,1.271637133,5.146080852,2.089425295,2.012795883
2017/1/16 12:00,8.2,5.6,1022.1,1.265798487,7.3892443,4.936747432,4.777629037
2017/1/16 13:00,8.1,5.2,1021.9,1.266000774,6.861441136,4.266789282,4.128604798
2017/1/16 14:00,8.5,4.7,1021.8,1.264079086,6.201687181,3.429341595,3.323323279
2017/1/16 15:00,7.1,7.6,1022.2,1.270891159,10.02826012,8.286538181,7.987315985
2017/1/16 16:00,5.2,5.9,1023.2,1.280817961,7.785096674,5.439216044,5.202175373
2017/1/16 17:00,6.1,4.4,1023.5,1.277064312,5.805834807,2.926872982,2.807548038
2017/1/16 18:00,4.8,1.8,1023.8,1.283413343,2.375114239,0,0
2017/1/16 19:00,4.7,1.3,1024.9,1.285254684,1.715360284,0,0
2017/1/16 20:00,4.6,1.7,1025,1.28584287,2.243163448,0,0
2017/1/16 21:00,4.6,1.8,1025.2,1.286093766,2.375114239,0,0
2017/1/16 22:00,4.2,1.7,1025.6,1.288451114,2.243163448,0,0
2017/1/16 23:00,3.9,2.6,1026.3,1.290726652,3.430720568,0,0
2017/1/17 0:00,3.9,0.8,1026.3,1.290726652,1.055606329,0,0
2017/1/17 1:00,3.6,2.1,1026,1.291748109,2.770966613,0,0
2017/1/17 2:00,3.5,1.5,1026.7,1.293096662,1.979261866,0,0
2017/1/17 3:00,3.4,1.9,1027.2,1.294194206,2.50706503,0,0
2017/1/17 4:00,3.5,1.6,1027,1.293474503,2.111212657,0,0
2017/1/17 5:00,2.9,1.1,1027.4,1.296790777,1.451458702,0,0
2017/1/17 6:00,2.5,2.1,1027.7,1.299051782,2.770966613,0,0
2017/1/17 7:00,2.2,1.4,1028.2,1.301099836,1.847311075,0,0
2017/1/17 8:00,2.5,1.7,1028.5,1.300063012,2.243163448,0,0
2017/1/17 9:00,4,0.9,1028.9,1.293529649,1.18755712,0,0
2017/1/17 10:00,5.5,1.2,1028.8,1.28644141,1.583409493,0,0
2017/1/17 11:00,7.5,1.2,1028.6,1.277025521,1.583409493,0,0
2017/1/17 12:00,9.6,1.7,1027.3,1.265938995,2.243163448,0,0
2017/1/17 13:00,10.2,1.1,1026.3,1.262028653,1.451458702,0,0
2017/1/17 14:00,9.8,1.1,1026.4,1.263935897,1.451458702,0,0
2017/1/17 15:00,10.1,3.6,1026.6,1.262843242,4.750228479,1.586956682,1.53940083
2017/1/17 16:00,9.4,3.1,1026.7,1.266095175,4.090474523,0.749508995,0.72518128
2017/1/17 17:00,9.1,1.5,1027.3,1.26818158,1.979261866,0,0
2017/1/17 18:00,8.2,1.3,1027.8,1.272857533,1.715360284,0,0
2017/1/17 19:00,7.3,0.6,1027.6,1.276693815,0.791704746,0,0
2017/1/17 20:00,6.1,0.7,1028.1,1.282803927,0.923655538,0,0
2017/1/17 21:00,5.4,1.1,1028.2,1.286152718,1.451458702,0,0
2017/1/17 22:00,5.7,1.3,1028.3,1.284893968,1.715360284,0,0
2017/1/17 23:00,4.7,0.4,1028.6,1.289894593,0.527803164,0,0
2017/1/18 0:00,5.1,1.3,1028.3,1.287664629,1.715360284,0,0
2017/1/18 1:00,5,1.7,1027.7,1.287375962,2.243163448,0,0
2017/1/18 2:00,4.4,1.6,1027.7,1.290158976,2.111212657,0,0
2017/1/18 3:00,3.9,2.2,1027.3,1.291984302,2.902917404,0,0
2017/1/18 4:00,3.6,1.6,1027,1.293007123,2.111212657,0,0
2017/1/18 5:00,2.8,2,1027.4,1.297260714,2.639015822,0,0
2017/1/18 6:00,3.6,1.9,1027.3,1.293384827,2.50706503,0,0
2017/1/18 7:00,5,1.8,1027.2,1.286749623,2.375114239,0,0
2017/1/18 8:00,4.8,1.4,1027.3,1.287800867,1.847311075,0,0
2017/1/18 9:00,5.2,1.8,1027.5,1.286200601,2.375114239,0,0
2017/1/18 10:00,7.4,1.9,1027.3,1.275866159,2.50706503,0,0
2017/1/18 11:00,9.6,2.2,1026.5,1.264953157,2.902917404,0,0
2017/1/18 12:00,11.3,1.8,1025.2,1.255800821,2.375114239,0,0
2017/1/18 13:00,12.8,0.8,1024.1,1.247872944,1.055606329,0,0
2017/1/18 14:00,15.3,3.3,1023.7,1.236574434,4.354376106,1.08448807,1.074337176
2017/1/18 15:00,12.6,2.6,1023.6,1.248136666,3.430720568,0,0
2017/1/18 16:00,11.8,2.9,1023.5,1.251518544,3.826572941,0.41452992,0.405746407
2017/1/18 17:00,11,3.1,1023.6,1.25516471,4.090474523,0.749508995,0.731496442
2017/1/18 18:00,10.7,3.3,1023.9,1.256859545,4.354376106,1.08448807,1.056997889
2017/1/18 19:00,10.2,1.6,1023.8,1.258954433,2.111212657,0,0
2017/1/18 20:00,9.7,0.9,1023.7,1.261056728,1.18755712,0,0
2017/1/18 21:00,10.1,0.8,1023.6,1.259152876,1.055606329,0,0
2017/1/18 22:00,9.5,1.1,1023.8,1.262072311,1.451458702,0,0
2017/1/18 23:00,8.8,0.7,1023.1,1.264340614,0.923655538,0,0
2017/1/19 0:00,8.7,0.7,1022.3,1.263800215,0.923655538,0,0
2017/1/19 1:00,7.8,0.7,1021.8,1.267228598,0.923655538,0,0
2017/1/19 2:00,7.8,0.9,1021.8,1.267228598,1.18755712,0,0
2017/1/19 3:00,7.9,1.1,1021.4,1.266281807,1.451458702,0,0
2017/1/19 4:00,7.3,1.5,1021.2,1.268742433,1.979261866,0,0
2017/1/19 5:00,5.9,0.9,1021.2,1.275107742,1.18755712,0,0
2017/1/19 6:00,6.6,1.3,1021.2,1.271917124,1.715360284,0,0
2017/1/19 7:00,6.8,1.5,1021.6,1.271506298,1.979261866,0,0
2017/1/19 8:00,7.1,0.7,1021.4,1.269896527,0.923655538,0,0
2017/1/19 9:00,7.3,0.4,1021.3,1.268866673,0.527803164,0,0
2017/1/19 10:00,8.4,0.7,1021.5,1.264156793,0.923655538,0,0
2017/1/19 11:00,9.5,0.6,1021.1,1.258743931,0.791704746,0,0
2017/1/19 12:00,10.3,0.4,1020.2,1.254084965,0.527803164,0,0
2017/1/19 13:00,12.3,1.6,1018.4,1.243101088,2.111212657,0,0
2017/1/19 14:00,12,1.6,1017.5,1.243309194,2.111212657,0,0
2017/1/19 15:00,11.6,2.5,1016.9,1.244321536,3.298769777,0,0
2017/1/19 16:00,11.6,2.3,1016.9,1.244321536,3.034868195,0,0
2017/1/19 17:00,10.6,2.1,1016.7,1.24846122,2.770966613,0,0
2017/1/19 18:00,9.6,1.1,1016.3,1.252383725,1.451458702,0,0
2017/1/19 19:00,9.5,2,1016.9,1.253566451,2.639015822,0,0
2017/1/19 20:00,8.2,1.3,1017,1.259482498,1.715360284,0,0
2017/1/19 21:00,8.5,0.7,1016.5,1.257522403,0.923655538,0,0
2017/1/19 22:00,8.8,0.5,1016.2,1.255813637,0.659753955,0,0
2017/1/19 23:00,8.5,0.9,1015.6,1.256409003,1.18755712,0,0
2017/1/20 0:00,8.3,1.4,1015.2,1.256806619,1.847311075,0,0
2017/1/20 1:00,7.9,0.1,1014.5,1.257727524,0.131950791,0,0
2017/1/20 2:00,9.3,2.7,1014.3,1.251246713,3.562671359,0.079550845,0.077882151
2017/1/20 3:00,9.4,4.6,1014.4,1.250927189,6.06973639,3.261852057,3.19424568
2017/1/20 4:00,8.6,3.6,1014.1,1.254108066,4.750228479,1.586956682,1.550123142
2017/1/20 5:00,8.9,2.7,1013.4,1.251909397,3.562671359,0.079550845,0.077840925
2017/1/20 6:00,8.6,2,1012.6,1.25225306,2.639015822,0,0
2017/1/20 7:00,6.1,4,1013.4,1.264462114,5.278031643,2.256914832,2.186479642
2017/1/20 8:00,6.2,1.8,1013.1,1.263635281,2.375114239,0,0
2017/1/20 9:00,7.4,4.2,1013.6,1.258851298,5.541933225,2.591893907,2.52219626
2017/1/20 10:00,6.8,4.2,1013.9,1.261922705,5.541933225,2.591893907,2.51605746
2017/1/20 11:00,6.8,7,1014.1,1.26217163,9.236555375,7.281600957,7.067153913
2017/1/20 12:00,6.1,6.1,1013.9,1.265085985,8.048998256,5.774195119,5.591231825
2017/1/20 13:00,5.5,6.6,1013.7,1.267559932,8.708752211,6.611642807,6.389648518
2017/1/20 14:00,5.1,8.4,1014.2,1.270008233,11.08386645,0,0
2017/1/20 15:00,5.9,7.4,1014.6,1.26686674,9.76435854,7.951559106,7.6887802
2017/1/20 16:00,6,7.1,1015.4,1.267411461,9.368506166,7.449090494,7.199821158
2017/1/20 17:00,5.9,8,1016.2,1.268864559,10.55606329,8.956496331,8.646870883
2017/1/20 18:00,6,7.4,1017.3,1.269783021,9.76435854,7.951559106,7.671121557
2017/1/20 19:00,6.2,9.9,1018.3,1.270121218,13.06312832,0,0
2017/1/20 20:00,6.3,8.3,1019,1.270539505,10.95191566,9.458964944,9.119930554
2017/1/20 21:00,6.6,8,1020.3,1.270796163,10.55606329,8.956496331,8.633727681
2017/1/20 22:00,6.2,7.2,1021.6,1.274237294,9.500456958,7.616580031,7.322270805
2017/1/20 23:00,6.3,5.6,1022.4,1.274778793,7.3892443,4.936747432,4.743972551
2017/1/21 0:00,6.1,6.5,1022.4,1.275691795,8.57680142,6.444153269,6.188083818
2017/1/21 1:00,5.9,6.6,1022.2,1.276356378,8.708752211,6.611642807,6.345612068
2017/1/21 2:00,5.8,6.7,1022.8,1.277563386,8.840703002,6.779132344,6.50021534
2017/1/21 3:00,5.7,5.3,1023.1,1.2783964,6.993391927,4.434278819,4.249066684
2017/1/21 4:00,5.5,4.9,1023.5,1.279814136,6.465588763,3.76432067,3.603095707
2017/1/21 5:00,5.3,4,1023.7,1.280983643,5.278031643,2.256914832,2.158279447
2017/1/21 6:00,5.3,3.4,1024.6,1.282109838,4.486326897,1.251977607,1.196209969
2017/1/21 7:00,3.7,2.4,1024.9,1.289897107,3.166818986,0,0
2017/1/21 8:00,3.7,2.2,1025.1,1.290148818,2.902917404,0,0
2017/1/21 9:00,4.6,1.3,1025.3,1.286219214,1.715360284,0,0
2017/1/21 10:00,5.8,1.6,1025.8,1.281310639,2.111212657,0,0
2017/1/21 11:00,7.8,1.3,1025.4,1.27169329,1.715360284,0,0
2017/1/21 12:00,7.6,3.2,1025.3,1.272475109,4.222425314,0.916998533,0.882785993
2017/1/21 13:00,8.5,4.1,1024.2,1.26704815,5.409982434,2.42440437,2.343948296
2017/1/21 14:00,8.5,2.5,1023.3,1.265934751,3.298769777,0,0
2017/1/21 15:00,9,3.2,1022.5,1.262703445,4.222425314,0.916998533,0.889617595
2017/1/21 16:00,7.9,3.7,1022.4,1.267521558,4.88217927,1.75444622,1.695589796
2017/1/21 17:00,7.6,3.1,1022.7,1.269248311,4.090474523,0.749508995,0.723379744
2017/1/21 18:00,7,3.8,1023.1,1.272464166,5.014130061,1.921935757,1.850245661
2017/1/21 19:00,7,3.7,1023.5,1.27296166,4.88217927,1.75444622,1.688343559
2017/1/21 20:00,6.9,2.9,1023.5,1.273416208,3.826572941,0.41452992,0.398769192
2017/1/21 21:00,6.9,3,1023.2,1.273042955,3.958523732,0.582019458,0.560054814
2017/1/21 22:00,7,2.5,1022.6,1.2718423,3.298769777,0,0
2017/1/21 23:00,6.2,2.5,1023.1,1.276108238,3.298769777,0,0
2017/1/22 0:00,5.8,1.5,1022.6,1.277313569,1.979261866,0,0
2017/1/22 1:00,5.3,2.9,1022.5,1.279482051,3.826572941,0.41452992,0.396878684
2017/1/22 2:00,4.7,1.4,1021.7,1.28124179,1.847311075,0,0
2017/1/22 3:00,5,0.5,1021.3,1.27935883,0.659753955,0,0
2017/1/22 4:00,5.2,1.5,1020.8,1.277813697,1.979261866,0,0
2017/1/22 5:00,4.9,1,1020.2,1.278440508,1.319507911,0,0
2017/1/22 6:00,5.8,2.6,1020.1,1.274190859,3.430720568,0,0
2017/1/22 7:00,5.6,3,1020.6,1.275730067,3.958523732,0.582019458,0.558875152
2017/1/22 8:00,6.5,4.7,1020.4,1.271375182,6.201687181,3.429341595,3.304251579
2017/1/22 9:00,6.4,5.7,1020.8,1.272328537,7.521195091,5.104236969,4.914367717
2017/1/22 10:00,6.3,5.8,1021.3,1.273407259,7.653145882,5.271726507,5.07132728
2017/1/22 11:00,4.7,6.6,1022,1.281617999,8.708752211,6.611642807,6.319560466
2017/1/22 12:00,5.6,5,1021.4,1.276730051,6.597539554,3.931810207,3.772502652
2017/1/22 13:00,5.6,5.6,1021.2,1.276480055,7.3892443,4.936747432,4.737649899
2017/1/22 14:00,5.9,8.8,1021,1.274858014,11.61166961,0,0
2017/1/22 15:00,5.6,5.3,1021.2,1.276480055,6.993391927,4.434278819,4.255445694
2017/1/22 16:00,4.9,4.8,1021.5,1.280069574,6.333637972,3.596831132,3.442092702
2017/1/22 17:00,4.7,5.2,1021.6,1.281116387,6.861441136,4.266789282,4.07989229
2017/1/22 18:00,4.5,5,1021.6,1.282039215,6.597539554,3.931810207,3.756880013
2017/1/22 19:00,4.6,4.2,1022,1.282079427,5.541933225,2.591893907,2.476500261
2017/1/22 20:00,4.4,5.1,1022.1,1.283128821,6.729490345,4.099299745,3.91359161
2017/1/22 21:00,4.5,3.3,1022.2,1.282792175,4.354376106,1.08448807,1.035629864
2017/1/22 22:00,4,4,1022.4,1.28535787,5.278031643,2.256914832,2.150934563
2017/1/22 23:00,4,4.7,1022.3,1.285232151,6.201687181,3.429341595,3.268626178
2017/1/23 0:00,3.8,4.4,1022.2,1.286034473,5.805834807,2.926872982,2.787965235
2017/1/23 1:00,3.6,4.7,1022.5,1.287341561,6.201687181,3.429341595,3.263270278
2017/1/23 2:00,2.7,7,1023,1.292173257,9.236555375,7.281600957,6.903069013
2017/1/23 3:00,1.8,7.1,1023.3,1.296783134,9.368506166,7.449090494,7.036747793
2017/1/23 4:00,0.6,5.5,1023.5,1.302722225,7.257293509,4.769257894,4.484717317
2017/1/23 5:00,0.4,3,1023.2,1.303292559,3.958523732,0.582019458,0.547055863
2017/1/23 6:00,1.8,2.9,1023.2,1.296656408,3.826572941,0.41452992,0.391621982
2017/1/23 7:00,2.2,4.6,1023.4,1.295025843,6.06973639,3.261852057,3.085474156
2017/1/23 8:00,2.2,6.9,1024,1.295785092,9.104604584,7.114111419,6.725487538
2017/1/23 9:00,2.8,4.6,1024.5,1.293598989,6.06973639,3.261852057,3.088877467
2017/1/23 10:00,3.4,6.5,1025.1,1.291548365,8.57680142,6.444153269,6.112111608
2017/1/23 11:00,4.2,5.2,1025.4,1.288199856,6.861441136,4.266789282,4.057458047
2017/1/23 12:00,3.5,7.6,1025.2,1.291207459,10.02826012,8.286538181,7.861640824
2017/1/23 13:00,3,7.4,1025,1.293292983,9.76435854,7.951559106,7.531673052
2017/1/23 14:00,3.8,5.7,1024.6,1.289053924,7.521195091,5.104236969,4.850604129
2017/1/23 15:00,4.9,5.2,1024.4,1.283703643,6.861441136,4.266789282,4.071669423
2017/1/23 16:00,4.5,5.6,1024.9,1.286180493,7.3892443,4.936747432,4.701918305
2017/1/23 17:00,3.8,4.8,1025.2,1.289808787,6.333637972,3.596831132,3.416101814
2017/1/23 18:00,4,5.5,1025.6,1.2893809,7.257293509,4.769257894,4.531121038
2017/1/23 19:00,3.9,6.1,1026.1,1.290475121,8.048998256,5.774195119,5.481228505
2017/1/23 20:00,4,5,1026.5,1.290512377,6.597539554,3.931810207,3.732213337
2017/1/23 21:00,4,4.7,1026.7,1.290763816,6.201687181,3.429341595,3.254618235
2017/1/23 22:00,4.1,4.4,1026.6,1.290172582,5.805834807,2.926872982,2.779023095
2017/1/23 23:00,4.3,5.4,1026.9,1.289619312,7.125342718,4.601768357,4.371186276
2017/1/24 0:00,4.1,5.2,1026.7,1.290298257,6.861441136,4.266789282,4.050859438
2017/1/24 1:00,3,1.8,1026.6,1.295311781,2.375114239,0,0
2017/1/24 2:00,2.3,1.2,1026.8,1.298856543,1.583409493,0,0
2017/1/24 3:00,2,1.6,1026.9,1.300399339,2.111212657,0,0
2017/1/24 4:00,1.5,1.3,1026.7,1.302512986,1.715360284,0,0
2017/1/24 5:00,3.4,1.8,1026.7,1.293564244,2.375114239,0,0
2017/1/24 6:00,3.4,2.6,1027.5,1.294572183,3.430720568,0,0
2017/1/24 7:00,3.5,2.8,1027.8,1.294482078,3.69462215,0.247040383,0.233780346
2017/1/24 8:00,3.7,4.8,1028.3,1.294176207,6.333637972,3.596831132,3.404573591
2017/1/24 9:00,4,4.3,1029,1.293655368,5.673884016,2.759383445,2.612940666
2017/1/24 10:00,4.3,4.6,1029.7,1.293135656,6.06973639,3.261852057,3.089984219
2017/1/24 11:00,4.3,5.6,1030,1.293512407,7.3892443,4.936747432,4.675266793
2017/1/24 12:00,5.4,5.2,1029.6,1.287903948,6.861441136,4.266789282,4.058390286
2017/1/24 13:00,4.9,5.2,1028.9,1.289342716,6.861441136,4.266789282,4.053861557
2017/1/24 14:00,5.6,5.1,1028.7,1.285854909,6.729490345,4.099299745,3.905294566
2017/1/24 15:00,5.2,5.1,1028.9,1.287953088,6.729490345,4.099299745,3.898932525
2017/1/24 16:00,5.2,4.6,1028.8,1.287827911,6.06973639,3.261852057,3.102719499
2017/1/24 17:00,4.3,4.6,1029.1,1.292382154,6.06973639,3.261852057,3.091785784
2017/1/24 18:00,4,4.1,1029.7,1.294535406,5.409982434,2.42440437,2.294178544
2017/1/24 19:00,4,2.7,1030.2,1.295164004,3.562671359,0.079550845,0.075241271
2017/1/24 20:00,3.6,1.3,1030.3,1.297161868,1.715360284,0,0
2017/1/24 21:00,2.6,2.1,1030.5,1.302118707,2.770966613,0,0
2017/1/24 22:00,2,0.9,1030.4,1.304831511,1.18755712,0,0
2017/1/24 23:00,1.9,1.1,1030.5,1.305432588,1.451458702,0,0
2017/1/25 0:00,1.2,1,1030.6,1.308890383,1.319507911,0,0
2017/1/25 1:00,0.7,1.5,1030.4,1.311025708,1.979261866,0,0
2017/1/25 2:00,0.4,1.7,1030.6,1.312718248,2.243163448,0,0
2017/1/25 3:00,0.4,3,1030.4,1.312463499,3.958523732,0.582019458,0.543233268
2017/1/25 4:00,-0.3,1.3,1030.1,1.315447538,1.715360284,0,0
2017/1/25 5:00,-0.2,3,1029.4,1.314072021,3.958523732,0.582019458,0.54256831
2017/1/25 6:00,0,2.9,1029.9,1.313747663,3.826572941,0.41452992,0.386527159
2017/1/25 7:00,-0.5,1.8,1030.5,1.316923651,2.375114239,0,0
2017/1/25 8:00,-0.1,2.8,1031,1.315632483,3.69462215,0.247040383,0.230022041
2017/1/25 9:00,1.6,3,1031.2,1.307745718,3.958523732,0.582019458,0.545193019
2017/1/25 10:00,3.3,2.6,1031.5,1.300081988,3.430720568,0,0
2017/1/25 11:00,4.5,1.8,1031.7,1.294714035,2.375114239,0,0
2017/1/25 12:00,7,1.4,1030.6,1.281792171,1.847311075,0,0
2017/1/25 13:00,8.2,1.5,1029.7,1.275210548,1.979261866,0,0
2017/1/25 14:00,9,2.2,1029,1.270730411,2.902917404,0,0
2017/1/25 15:00,8,2.7,1028.4,1.274506584,3.562671359,0.079550845,0.076460794
2017/1/25 16:00,8.3,3.6,1028,1.272652881,4.750228479,1.586956682,1.527535092
2017/1/25 17:00,7,2.3,1027.9,1.278434089,3.034868195,0,0
2017/1/25 18:00,6,2.1,1028,1.283138647,2.770966613,0,0
2017/1/25 19:00,6.1,1.9,1028.6,1.283427798,2.50706503,0,0
2017/1/25 20:00,5,1.3,1028.7,1.288628638,1.715360284,0,0
2017/1/25 21:00,3.2,0.7,1028.8,1.297148178,0.923655538,0,0
2017/1/25 22:00,3.1,0.7,1028.6,1.297365475,0.923655538,0,0
2017/1/25 23:00,2.5,1.2,1028.8,1.300442224,1.583409493,0,0
2017/1/26 0:00,2.7,1.5,1028.8,1.299499362,1.979261866,0,0
2017/1/26 1:00,2,1,1028.7,1.302678742,1.319507911,0,0
2017/1/26 2:00,2.4,2.8,1028.6,1.300661269,3.69462215,0.247040383,0.232669701
2017/1/26 3:00,2.1,1.8,1028.5,1.301952296,2.375114239,0,0
2017/1/26 4:00,1.2,1.8,1028.3,1.30596932,2.375114239,0,0
2017/1/26 5:00,1.7,2.3,1027.7,1.302832904,3.034868195,0,0
2017/1/26 6:00,2.1,0.5,1027.9,1.301192771,0.659753955,0,0
2017/1/26 7:00,1.9,1.9,1028.1,1.30239228,2.50706503,0,0
2017/1/26 8:00,1.7,2.3,1028.2,1.303466763,3.034868195,0,0
2017/1/26 9:00,3.1,2,1028.6,1.297365475,2.639015822,0,0
2017/1/26 10:00,5.5,1.8,1029.2,1.286941582,2.375114239,0,0
2017/1/26 11:00,7.5,1.5,1029,1.277522129,1.979261866,0,0
2017/1/26 12:00,9.2,1.1,1028,1.268596258,1.451458702,0,0
2017/1/26 13:00,10.4,1.8,1026.8,1.2617529,2.375114239,0,0
2017/1/26 14:00,10.4,1.8,1025.6,1.260278316,2.375114239,0,0
2017/1/26 15:00,10.8,1.9,1025.4,1.258257545,2.50706503,0,0
2017/1/26 16:00,10.1,1.7,1024.6,1.260382998,2.243163448,0,0
2017/1/26 17:00,9.3,1.3,1024.4,1.263706135,1.715360284,0,0
2017/1/26 18:00,9,1.5,1025.2,1.266037723,1.979261866,0,0
2017/1/26 19:00,8,1.7,1025.2,1.270540792,2.243163448,0,0
2017/1/26 20:00,6.9,1,1024.8,1.275033639,1.319507911,0,0
2017/1/26 21:00,6.4,1.5,1024.8,1.27731415,1.979261866,0,0
2017/1/26 22:00,5.8,1.3,1024.6,1.279811738,1.715360284,0,0
2017/1/26 23:00,5.2,2.5,1024.9,1.282945981,3.298769777,0,0
2017/1/27 0:00,4.7,1.7,1024.7,1.285003878,2.243163448,0,0
2017/1/27 1:00,4.1,1.9,1024.9,1.288036119,2.50706503,0,0
2017/1/27 2:00,4.5,2.1,1024.5,1.28567852,2.770966613,0,0
2017/1/27 3:00,4.4,2.7,1024.6,1.286267283,3.562671359,0.079550845,0.075761692
2017/1/27 4:00,6.6,3.6,1023.2,1.274408148,4.750228479,1.586956682,1.525431188
2017/1/27 5:00,7.6,4.6,1022,1.268379558,6.06973639,3.261852057,3.150294203
2017/1/27 6:00,6.9,2.1,1022.1,1.271674359,2.770966613,0,0
2017/1/27 7:00,9,5.9,1022.5,1.262703445,7.785096674,5.439216044,5.276804843
2017/1/27 8:00,8.9,4.9,1022.8,1.263521739,6.465588763,3.76432067,3.649555584
2017/1/27 9:00,10.1,2.4,1023.5,1.259029864,3.166818986,0,0
2017/1/27 10:00,12,1.8,1023.5,1.250640747,2.375114239,0,0
2017/1/27 11:00,14.1,3.3,1023,1.240891185,4.354376106,1.08448807,1.070599825
2017/1/27 12:00,14,3.9,1022.1,1.240231253,5.146080852,2.089425295,2.063765109
2017/1/27 13:00,11.7,4.8,1022.1,1.250245407,6.333637972,3.596831132,3.524202618
2017/1/27 14:00,11.4,2.1,1022.1,1.251563536,2.770966613,0,0
2017/1/27 15:00,12.1,2.9,1022.2,1.248614364,3.826572941,0.41452992,0.406690141
2017/1/27 16:00,11.8,3.3,1022.6,1.250418039,4.354376106,1.08448807,1.062442995
2017/1/27 17:00,11.1,2.3,1022.8,1.253742504,3.034868195,0,0
2017/1/27 18:00,10,3.1,1022.8,1.258613126,4.090474523,0.749508995,0.729492248
2017/1/27 19:00,8.8,1.5,1023.4,1.264711353,1.979261866,0,0
2017/1/27 20:00,8.1,1.4,1023.7,1.268230739,1.847311075,0,0
2017/1/27 21:00,6.9,1.7,1024.3,1.27441155,2.243163448,0,0
2017/1/27 22:00,5.2,0.7,1024.4,1.282320093,0.923655538,0,0
2017/1/27 23:00,6,1.6,1024.4,1.278645165,2.111212657,0,0
2017/1/28 0:00,5.9,1.9,1023.9,1.278479061,2.50706503,0,0
